tm     Tsp    T1     Q1    
2674.0  44.00  44.16  39.10  44.01
2675.0  44.00  44.16  39.01  43.88
2676.0  44.00  44.16  38.92  43.75
2677.0  44.00  44.16  38.83  43.61
2678.0  44.00  44.16  38.80  43.61
2679.0  44.00  44.16  38.71  43.47
2680.0  44.00  44.16  38.68  43.46
2681.0  44.00  44.16  38.60  43.32
2682.0  44.00  44.16  38.58  43.32
2683.0  44.00  44.16  38.51  43.18
2684.0  44.00  44.16  38.50  43.17
2685.0  44.00  44.16  38.44  43.02
2686.0  44.00  44.16  38.44  43.01
2687.0  44.00  44.16  38.44  43.00
2688.0  44.00  44.16  38.44  42.99
2689.0  44.00  44.16  38.44  42.97
2690.0  44.00  44.16  38.44  42.96
2691.0  44.00  44.16  38.44  42.95
2692.0  44.00  44.16  38.44  42.94
2693.0  44.00  44.16  38.44  42.92
2694.0  44.00  44.16  38.44  42.91
2695.0  44.00  44.16  38.44  42.90
2696.0  44.00  44.16  38.44  42.89
2697.0  44.00  44.16  38.44  42.87
2698.0  44.00  44.16  38.44  42.86
2699.0  44.00  43.83  38.48  42.98
2700.0  44.00  44.16  38.51  42.97
